19. Hout_Bay_Mariner's_Wharf_HB13 - 08h08
20. Hout_Bay_XCN10 - 07h58 
1. Melkbosstrand XCN07 - 08h21 
2. Blouberg big bay XCN12 - 08h41 
"3. Small bay beach off, Popham street blouberg CN37 - 08h49"
4. Tableview XCN06 - 09h06
5. Milnerton lighthouse XCN04 - 09h23 
6. Lagoon beach CN22 - 09h31
7. Mouille Point beach CN04 - 11h10
8. Green point pump station CN05 - 11h20
9. Three Anchor bay NW rocks CN06 - 10h52 
10. Three Anchor bay beach CN36 - 10h53 
11. Rocklands beach CN06C - 10h42
12. Milton beach tidal pool inside CN181 - 10h32
13. Milton beach tidal pool outside CN180 - 10h32 
14. Sunset beach CN080 - 10h21
15. Queens beach tidal pool CN34 - 10h11
16. Queens beach gully CN35 - 10h10 
17. Saunders rocks Sandy beach CN16A - 10h07 
18. Saunders rocks tidal pool inside CN161 - 10h03
19. Saunders rocks tidal pool - outside CN160 - 10h05
1. Kommetjie long beach XCN02 - 06h51
2. Seaforh beach XCS13 - 07h38 
3. Simons town long beach XCS14 - 07h30
4. Glencairn tidal pool CS38 - 07h20 
5. Glencairn beach XCS15 - 07h14
6. Fish hoek beach infront of lifesaving club CS41 - 07h57
7. Fish hoek corner of beach at jager walk CS35 - 08h03
8. Kalk bay tidal pool - inside east wall CS02 - 09h22 
9. Dalebrook tidal pool - inside east wall CS03 - 09h13 
"10. Dangers bay beach, off main road, Kalk bay CS44 - 09h10"
11. St. James tidal pool - inside east wall CS04 - 09h03 
12. Muizenberg Pavillion CS16 - 08h26
13. Muizenberg Surfing area in line with bathing CS34 - 08h37 
1. Strandfontein Tidal Pool - inside seawall CS17 - 08h00 
"2. 9 Miles Beach, off Baden Powell Strandfontein CS45 - 08h00"
3. Mnandi Beach East of Lifebox 69 CS19 - 08h19 
4. Monwabisi Tidal Pool XCS18 - 08h33
5. Strand pipe surfing area XCS34 - 10h08 
6. Strand Water slide on beach rd CS32 - 10h08 
7. Strand opposite Woltemade Street XCS26 - 10h05 
8. Strand beach rd pedestrian crossing btw melkbos and Da gama St. CS31 - 09h55
9. Strand - Harmony Park jetty XCS29 - 09h38
10. Gordons Bay - van Riebeek Hotel XCS05 - 09h25 
11. Gordons Bay Bikini Beach XCS08 - 09h14
12. Gordons Bay oppisite 130 beach rd CS29 - 09h23 
1. Melkbosstrand XCN07 - 11h35 
2. Blouberg big bay XCN12 - 11h20 
3. Bloubergstrand small bay XCN05 - 11h12
4. Tableview XCN06 - 10h58
5. Milnerton lighthouse XCN04 - 12h13 
6. Lagoon beach CN22 - 10h43
7. Three Anchor bay beach CN36 - 10h20
8. Milton beach tidal pool inside CN181 - 10h09 
9. Saunders rocks tidal pool inside CN161 - 09h58 
10. Saunders rocks tidal pool - outside CN160 - 09h58 
11. Clifton_4th_Beach_CN09 - 09h43
12. Maindens_Cove_north sandy cove CN10 - 09h32
13. Maidens_Cove_Tidal_Pool_west_Inside_CN191 - 09h30 
"14. Glen_Beach-_midway_point_along_the_beach,STW_pipe_close_by_CN31 - 09h22 "
15. Camps_Bay_Tidal_Pool_Inside W wall_CN12A - 08h52
16. Northern_Camps_Bay-In_line_with_ablution_block_CN30 - 09h20 
17. Camps_Bay_central beach  CN41 - 09h05 
18. Camps_Bay_Beach_CN11 - 09h08
"19. Beta_Beach, off beta close, Bakoven _CN40 - 08h41"
20. Bakoven Beach infront of pump station CN21 - 08h42 
21. Oudekraal_Resort_XCN09 - 08h27
22. Llandudno_XCN03 - 08h06
23. Hout_Bay_Mariner's_Wharf_HB13 - 07h49
24. Hout_Bay_XCN10 - 07h42 
1. Ribbon rd parking area CS11
2. Strandfontein Point west of tidal pool CS13
3. Strandfontein Tidal Pool - inside seawall CS17
"4. 9 Miles Beach, off Baden Powell Strandfontein CS45"
5. Blue Waters resort CS46
6. Mnandi Beach west of lifesaving tower CS15 
7. Mnandi Beach East of Lifebox 69 CS19 
8. Monwabisi Tidal Pool XCS18 
9. Monwabisi beach XCS30
10. Macassar beach XCS19
11. Strand pipe surfing area XCS34 
12. Strand Water slide on beach rd CS32 
13. Strand opposite Burnand street XCS27
14. Strand opposite Woltemade Street XCS26 
15. Strand beach rd pedestrian crossing btw melkbos and Da gama St. CS31
16. Strand Pavillion jetty XCS28
17. Strand adjacent indoor swimming pool XCS35
18. Strand - Harmony Park jetty XCS29
19. Gordons Bay - van Riebeek Hotel XCS05
20. Gordons Bay beach opposite Sir Lowry rd XCS04 
21. Gordons Bay Bikini Beach XCS08
22. Gordons Bay - Rock Area across ablution and Janine St intersection CS29
23. Kogel Bay Beach XCS09
24. Woolleys tidal pool CS42 - 08h51
25. Kalk bay harbour beach CS01A - 08h44
26. Kalk bay tidal pool - inside east wall CS02 - 08h33
27. Dalebrook tidal pool - inside east wall CS03 - 08h24 
28. Dangers bay beach CS44 - 08h14
29. St. James tidal pool  CS04 - 08h05
30. Muizenberg Pavillion CS16 - 07h45
31. Muizenberg Surfing area in line with bathing CS34 - 07h54 
32. Muizenberg station CS06 - 07h56
33. Sunrise beach parking area CS07 - 09h14 
1. Noordhoek beach north CS40 - 11h50
2. Noordhoek WWTW outflow CN29 - 11h01 
3. Kommetjie The Kom XCN01 - 10h39
4. Inner kom beach Nerina avenue CS39 - 10h33 
5. Kommetjie long beach XCN02 - 10h46
6. Scarborough beach XCN11 - 10h10
7. Millers point XCS11- 09h38
8. Millers point tidal pool CS37 - 09h44 
9. Fishermans beach XCS12 - 08h26 
10. Windmill beach CS36 - 09h15 
11. Seaforh beach XCS13 - 08h58 
12. Boulders beach XCS32 - 09h05 
13. Simons town diving school XCS22 - 08h31
14. Simons town harbour XCS21 - 08h44 
15. Simons town long beach XCS14 - 08h29 
16. Glencairn tidal pool CS38 - 08h19 
17. Glencairn beach XCS15 - 08h13 
18. Clovelly beach Silvermine River Mouth XCS17 - 07h51 
19. Fish hoek beach infront of lifesaving club CS41 - 08h01
20. Fish hoek corner of beach at jager walk CS35 - 08h02
1. Clifton_2nd_Beach_CN42 - 10h45
2. Clifton_4th_Beach_CN09 - 10h34 
3. Maindens_Cove_north sandy cove CN10 - 10h08 
4. Maidens_Cove_Tidal_Pool_west_Inside_CN191 - 10h10 
5. Maidens_Cove_Tidal_Pool_west_outside_CN190 - 10h10
6. Maidens_Cove_Tidal_Pool_east_Inside_CN201 - 10h13
"7. Glen_Beach-_midway_point_along_the_beach,STW_pipe_close_by_CN31 - 09h58"
8. Camps_Bay_Tidal_Pool_Inside W wall_CN12A - 09h25 
9. Camps_Bay_Pool_Outside_CN12O - 09h26 
10. Northern_Camps_Bay-In_line_with_ablution_block_CN30 - 09h51 
11. Camps_Bay_central beach  CN41 - 09h38
12. Camps_Bay_Beach_CN11 - 09h40 
13. Barley bay / Horne bay beach CN14 - 09h17
"14. Beta_Beach, off beta close, Bakoven _CN40 - 09h08 "
15. Bakoven Beach infront of pump station CN21 - 09h09 
16. Cosy bay beach  CN39 - 08h57 
17. Oudekraal_Resort_XCN09 - 08h46 
18. Logies bay CN38 - 08h27
19. Llandudno_XCN03 - 08h11
20. Hout_Bay_Mariner's_Wharf_HB13 - 07h54
21. Hout_Bay_XCN10 - 07h44 
1. Silwerstroom tidal pool XCN08 - 07h55 
2. Silwerstroom beach XCN14 - 07h56
3. Melkbosstrand XCN07 - 08h20 
4. Blouberg big bay XCN12 - 08h36 
5. Bloubergstrand small bay XCN05 - 08h43 
6. Tableview XCN06 - 08h54 
7. Milnerton lighthouse XCN04 - 09h11 
8. Lagoon beach CN22 - 09h20 
9. Mouille Point beach CN04 - 10h53
10. Three Anchor bay NW rocks CN06 - 10h37
"11. Three Anchor bay beach, off beach rd, near cape kayak adventures, sea point CN36 - 10h38 "
12. Rocklands beach CN06C - 10h29
13. Milton beach tidal pool inside CN181 - 10h17  
14. Milton beach tidal pool outside CN180 - 10h17
15. Queens beach tidal pool CN34 - 10h04
16. Queens beach gully CN35 - 10h04
17. Saunders rocks Sandy beach CN16A - 09h52
18. Saunders rocks tidal pool inside CN161 - 09h53
19. Saunders rocks tidal pool - outside CN160 - 09h53
1. Muizenberg Pavillion CS16 - 07h36
2. Muizenberg Surfing area in line with bathing CS34 - 07h45
3. St. James tidal pool - inside east wall CS04 - 07h58
"4. Dangers bay beach, off main road, Kalk bay CS44 - 08h03"
5. Dalebrook tidal pool - inside east wall CS03 - 08h12
6. Kalk bay tidal pool - inside east wall CS02 - 08h18 
7. Fish hoek beach infront of lifesaving club Peter Creese way CS41 - 08h30 
8. Fish hoek corner of beach at jager walk CS35 - 08h32
9. Glencairn beach XCS15 - 08h42
"10. Glencairn tidal pool, off main rd Glencairn CS38 - 08h47"
11. Simons town long beach XCS14 - 08h54
12. Seaforh beach XCS13 - 09h03
13. Kommetjie long beach XCN02 - 09h38 
1. Kogel Bay Beach XCS09
2. Gordons Bay Bikini Beach XCS08
3. Gordons Bay - van Riebeek Hotel XCS05
4. Gordons Bay oppisite 130 beach rd CS29 
"5. Strand pipe surfing area, opposite Cape Sands apartments, off beach rd, strand XCS34 "
6. Strand - Harmony Park jetty XCS29 
7. Strand beach rd pedestrian crossing btw melkbos and Da gama St. CS31 
8. Strand Water slide on beach rd CS32
9. Strand opposite Woltemade Street XCS26
10. Mnandi Beach East of Lifebox 69 CS19
11. Monwabisi Tidal Pool XCS18 
12. Strandfontein Tidal Pool - inside seawall CS17 
"13. 9 Miles Beach, off Baden Powell Strandfontein CS45 "
1. Hout_Bay_XCN10 - 08h45 
2. Hout_Bay_Mariner's_Wharf_HB13 - 08h53 
3. Llandudno_XCN03 - 09h13 
"4. Camps_Bay_central beach, off Victoria rd camps bay_CN41 - 09h10 "
5. Camps_Bay_Beach_CN11 - 09h17 
6. Oudekraal_Resort_XCN09 - 09h28
7. Bakoven Beach infront of pump station CN21 - 09h43
"8. Beta_Beach, off beta close, Bakoven _CN40 - 09h44 "
9. Camps_Bay_Pool_Outside_CN12O - 09h56 
10. Camps_Bay_Tidal_Pool_Inside W wall_CN12A -09h58 
11. Maindens_Cove_West_Rocks CN10 - 10h30
12. Northern_Camps_Bay-In_line_with_ablution_block_CN30 - 10h31
"13. Glen_Beach-_midway_point_along_the_beach,STW_pipe_close_by_CN31 - 10h38 "
14. Maidens_Cove_Tidal_Pool_1_Inside_CN19 - 10h53
15. Clifton_4th_Beach_CN09 - 11h09
1. Silwerstroom beach XCN14 - 08h58 
2. Silwerstroom tidal pool XCN08 - 09h04 
3. Melkbosstrand XCN07 - 09h32 
4. Blouberg big bay XCN12 - 09h48 
5. Bloubergstrand small bay XCN05 - 10h05  
6. Tableview XCN06 - 10h19 
7. Milnerton lighthouse XCN04 - 10h42 
8. Lagoon beach CN22 - 10h30 - 10h55
9. Saunders rocks tidal pool inside CN161 - 11h33 
10. Saunders rocks tidal pool - outside CN160 - 11h34 
11. Milton tidal pool - inside CN181 - 11h46 
"12. Three Anchor bay beach, off beach rd, near cape kayak adventures, sea point CN36 - 11h59 "
13. Green point pump station - front CN05 - 12h07 
1. Woolleys tidal pool CS42 - 09h55
2. Woolleys little tidal pool CS43 - 09h55
3. Kalk bay harbour beach CS01A - 09h46
4. Kalk bay tidal pool - inside east wall CS02 - 09h36 
5. Dalebrook tidal pool - inside east wall CS03 - 09h28 
"6. Dangers bay beach, off main road, Kalk bay CS44 - 09h21 "
7. St. James tidal pool - inside east wall CS04 - 09h15 
8. Muizenberg Pavillion CS16 - 09h00 
9. Muizenberg Surfing area in line with bathing CS34 - 09h05 
10. Sunrise beach parking area CS07 - 08h54 
"1. Noordhoek beach, end of beach rd Noordhoek CS40 - 11h27 "
2. Kommetjie The Kom XCN01 - 10h44 
"3. Inner kom beach, end of Nerina avenue, near pump station kommetjie CS39 - 10h37 "
4. Kommetjie long beach XCN02 - 10h51 
5. Scarborough beach XCN11 - 10h13 
6. Millers point XCS11 - 09h28 
"7. Millers point tidal pool, off main rd 5km south of simons town CS37 - 09h48 "
8. Fishermans beach XCS12 - 09h19 
9. Windmill beach end of Bellevue rd Simons town CS36 - 09h10 
10. Seaforh beach XCS13 - 08h58  
11. Boulders beach XCS32 - 09h08 
12. Simons town long beach XCS14 - 08h43 
"13. Glencairn tidal pool, off main rd Glencairn CS38 - 08h34"
14. Glencairn beach XCS15 - 08h23
15. Silvermine River Mouth XCS17 - 08h00
16. Fish hoek beach infront of lifesaving club Peter Creese way CS41 - 08h12
17. Fish hoek corner of beach at jager walk CS35 - 08h14 
1. Macassar beach XCS19 - 11h12
"2. Strand pipe surfing area, opposite Cape Sands apartments, off beach rd, strand XCS34 - 10h37 "
3. Strand Water slide on beach rd CS32 - 10h39
4. Strand Oppisite Springbok cafe XCS27 - 10h24
5. Strand opposite Woltemade Street XCS26 - 10h40 
6. Strand beach rd pedestrian crossing btw melkbos and Da gama St. CS31 - 10h15 
7. Strand - Harmony Park jetty XCS29 - 09h35
8. Gordons Bay - van Riebeek Hotel XCS05 - 09h32
9. Gordons Bay beach oppisite sir lowry road XCS04 - 09h40 
10. Gordons Bay Bikini Beach XCS08 - 09h19 
11. Gordons Bay oppisite 130 beach rd CS29 - 09h29 
12.  Kogel Bay Beach XCS09 - 08h49
13. Ribbon Parking area - middle CS11 
14. Strandfontein Tidal Pool - inside seawall CS17
"15. 9 Miles Beach, off Baden Powell Strandfontein CS45 "
16. Mitchells Plain WWTW CS18 
"17. Blue Water's Resort Beach, off Lukannon Drive, Strandfontein CS46 "
18. Lukannon Drive Nr - WW - pump - station CS14
19  Mitchells Plain West STW CS23W
20. Mitchells Plain West STW CS23E 
21. Mnandi Beach West of lifesaver tower CS15
22. Mnandi Beach East of Lifebox 69 CS19
23. Monwabisi Tidal Pool XCS18
24. Monwabisi Beach XCS30 
1. Hout_Bay_XCN10 - 09h15 
2. Hout_Bay_Mariner's_Wharf_HB13 - 09h22
3. Llandudno_XCN03 - 09h49
"4. Logies bay beach, off Hargrave avenue, near Llandudno WWTW CN38 - 09h40"
5. Oudekraal_Resort_XCN09 - 10h07
"6. Cosy bay beach, off victoria rd, near 12 apostles hotel and spa CN39 - 10h17"
"7. Beta_Beach, off beta close, Bakoven _CN40 - 10h29 "
8. Bakoven Beach infront of pump station CN21 - 10h30 
9. Horne bay - rocks east of sandy beach CN14 - 10h41
10. Camps_Bay_Tidal_Pool_Inside W wall_CN12A - 10h50
11. Camps_Bay_Pool_Outside_CN12O - 10h50
"12. Camps_Bay_central beach, off Victoria rd camps bay_CN41 - 11h02 "
13. Camps_Bay_Beach_CN11 - 11h05
14. Northern_Camps_Bay-In_line_with_ablution_block_CN30 - 11h19 
"15. Glen_Beach-_midway_point_along_the_beach,STW_pipe_close_by_CN31 - 11h22"
16. Maidens_Cove_Tidal_Pool_1_Inside_CN19I - 11h34 
17. Maidens_Cove_Tidal_Pool 2- inside CN201 - 11h34 
18. Maidens_Cove_Tidal_Pool_1_outside_CN190 - 11h35 
19  Maindens_Cove_West_Rocks CN10 - 11h40 
20. Clifton_4th_Beach_CN09 - 11h55
"21. Clifton 2nd beach, off victoria rd, clifton CN42 - 12h06"
1. Silwerstroom tidal pool XCN08 - 08h55 
2. Silwerstroom beach XCN14 - 08h58 
3. Melkbosstrand XCN07 - 09h24 
4. Blouberg big bay XCN12 - 09h39 
"5. Small bay beach, off popham street, blouberg CN37 - 09h49 "
6. Tableview XCN06 - 10h02 
7. Milnerton lighthouse XCN04 - 10h23
8. Lagoon beach CN22 - 10h31
9. Saunders rocks tidal pool inside CN161 - 11h12
10. Saunders rocks - sandy beach CN16A - 11h13 
11. Saunders rocks tidal pool - outside CN160 - 11h13 
"12. Queens beach tidal pool , off beach rd, opposite the peninsula hotel sea point CN34 - 11h26"
"13. Queens beach tidal pool , off beach rd, opposite the peninsula hotel sea point CN35 - 11h26  "
14. Sunset beach tidal pool - outside CN080 - 11h35
15. Milton tidal pool - inside CN181 - 11h45
16. Milton tidal pool - outside CN180 - 11h48
17. Rocklands beach CN06C - 11h57
18. Three Anchor bay - NW rocks CN06 - 12h05
"19  Three Anchor bay beach, off beach rd, near cape kayak adventures, sea point CN36 - 12h06"
20. Green point pump station - front CN05 - 12h14
21. Mouille point beach CN04 - 12h21
1. Muizenberg Pavillion CS16 - 08h11
2. Muizenberg Surfing area in line with bathing CS34 - 08h19
3. St. James tidal pool - inside east wall CS04 - 08h31 
"4. Dangers bay beach, off main road, Kalk bay CS44 - 08h37 "
5. Dalebrook tidal pool - inside east wall CS03 - 08h44 
6. Kalk bay tidal pool - inside east wall CS02 - 08h54 
7. Fish Hoek beach XCS16 - 09h10
8. Fish hoek corner of beach at jager walk CS35 - 09h14 
9. Glencairn beach XCS15 - 09h20 
"10. Glencairn tidal pool, off main rd Glencairn CS38 - 09h24"
11. Simons town long beach XCS14 - 09h33
12. Seaforh beach XCS13 - 09h47
13. Kommetjie long beach XCN02 - 10h21
1. Kogel Bay Beach XCS09 - 08h06
2. Gordons Bay Bikini Beach XCS08 - 08h23
3. Gordons Bay - Rock Area across ablution and Janine St intersection CS29 - 08h32 
4. Gordons Bay - van Riebeek Hotel XCS05 - 08h36
5. Monwabisi Tidal Pool XCS18
6. Mnandi Beach East of Lifebox 69 CS19 
7. Strand - Harmony Park jetty XCS29 - 08h51 
8. Strand beach rd pedestrian crossing btw melkbos and Da gama St. CS31 - 09h09 
9. Strand opposite Woltemade Street XCS26 
"10. Strand pipe surfing area, opposite Cape Sands apartments, off beach rd, strand XCS34 - 09h31 "
11. Strand Water slide on beach rd CS32 - 09h37 
12. Strandfontein Tidal Pool - inside seawall CS17
"13. 9 Miles Beach, off Baden Powell Strandfontein CS45 "
1. Hout_Bay_XCN10 - 09h16 
2. Hout_Bay_Mariner's_Wharf_HB13 - 09h25  
3. Llandudno_XCN03 - 09h38 
4. Oudekraal_Resort_XCN09 - 09h56 
5. Bakoven Beach infront of pump station CN21 - 10h10 
"6. Beta_Beach, off beta close, Bakoven _CN40 - 10h12"
7. Camps_Bay_Pool_Outside_CN12O - 10h21 
8. Camps_Bay_Tidal_Pool_Inside W wall_CN12A - 10h22
"9. Camps_Bay_central beach, off Victoria rd camps bay_CN41 - 10h36"
10. Camps_Bay_Beach_CN11 - 10h38 
